,0,1,2,3,4,5,6,7,8,9
30,99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
31,98.8,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
32,99.4,99.6,99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33,0.2,1.2,1.0,2.4,4.0,3.4,2.6,1.6,0.8,1.0
34,62.0,78.2,86.0,92.4,95.6,97.2,99.0,100.0,100.0,100.0
35,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
37,15.4,27.2,33.4,42.6,59.0,71.6,81.0,88.0,93.4,97.2
38,99.0,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39,65.2,78.0,86.0,89.0,94.0,95.6,96.4,97.6,98.8,99.2
40,99.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
41,31.6,49.8,64.8,78.0,86.8,92.6,96.0,97.6,98.4,99.4
42,0.0,0.2,0.0,0.2,0.2,0.6,0.0,0.0,0.0,0.0
43,64.4,74.8,83.4,90.0,95.2,97.6,97.6,98.4,98.6,99.6
44,94.4,97.0,97.4,99.0,99.8,99.8,99.8,99.8,100.0,100.0
45,92.0,95.8,98.4,99.2,99.6,99.8,100.0,100.0,100.0,100.0
46,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
47,6.4,9.2,6.8,11.8,10.4,8.8,9.6,13.8,10.6,9.4
48,34.8,56.2,72.0,83.6,90.4,94.2,96.0,98.4,99.0,99.6
49,93.6,95.8,98.2,99.4,99.8,99.8,99.8,100.0,100.0,100.0
50,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
51,99.6,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
52,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
53,7.0,6.6,10.6,7.0,4.4,3.2,7.2,6.2,12.0,16.0
54,20.8,34.6,46.4,56.8,65.8,74.6,86.6,89.6,94.6,95.6
55,93.6,97.2,98.8,99.6,99.8,100.0,100.0,100.0,100.0,100.0
56,95.8,97.2,99.6,99.6,99.8,100.0,100.0,100.0,100.0,100.0
57,59.2,73.4,81.8,89.4,93.2,95.8,97.4,99.0,99.4,99.6
58,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
59,63.6,74.2,85.0,90.4,94.6,96.2,97.6,99.0,99.4,99.8
60,18.8,27.2,40.6,46.6,55.8,66.0,74.6,84.0,90.2,92.2
61,0.2,0.2,1.0,0.2,2.6,1.2,0.4,0.2,2.0,1.2
62,82.8,86.6,92.8,95.0,95.8,97.0,98.8,99.2,100.0,100.0
63,4.8,8.4,9.8,7.8,6.0,13.6,11.8,8.4,12.2,9.0
64,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0
65,81.4,87.4,92.8,94.8,97.4,99.0,99.4,99.6,99.2,99.6
66,4.0,8.2,12.2,17.8,15.0,17.6,19.8,24.2,24.4,24.2
67,15.4,23.8,42.2,49.6,57.8,70.2,78.4,87.2,91.2,93.8
68,33.6,55.8,75.4,84.2,89.8,93.6,96.8,98.0,98.8,99.2
69,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
70,64.0,81.4,87.4,90.8,93.0,96.0,96.8,97.6,98.0,98.6
71,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
72,6.6,8.6,11.2,15.2,16.0,18.6,21.2,24.2,23.2,22.0
73,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
74,95.0,97.0,98.2,99.4,99.8,99.8,100.0,100.0,100.0,100.0
75,81.4,85.0,90.0,93.8,95.2,97.6,98.4,99.0,99.0,99.0
76,98.8,99.4,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0
77,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
78,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
79,40.0,63.0,72.8,82.2,89.2,94.4,95.4,97.6,99.0,99.6
80,16.4,33.2,42.0,59.2,68.2,74.6,79.0,88.0,93.6,96.8
81,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.0,0.0,0.0
82,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
83,6.4,10.2,9.8,13.8,7.2,9.0,10.8,15.0,20.4,21.2
84,20.2,31.6,40.8,54.6,68.4,76.6,85.6,91.8,94.6,95.8
85,2.6,2.0,1.0,1.2,1.2,2.0,0.6,0.4,1.4,0.8
86,0.2,3.0,2.2,2.0,4.2,5.8,2.0,1.6,2.0,2.6
87,4.2,5.0,8.6,7.4,10.6,10.2,9.4,12.4,13.2,15.4
88,98.6,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
89,85.2,88.8,93.0,95.4,96.0,98.2,99.0,99.4,99.0,98.8
90,62.4,73.6,84.8,88.0,92.4,95.0,97.6,98.6,99.4,99.6
91,2.0,5.4,10.8,12.2,12.6,14.6,14.0,20.4,22.2,19.8
92,17.6,24.8,39.0,52.8,63.2,69.8,79.0,86.6,92.6,96.2
93,64.0,77.0,85.6,90.6,95.2,97.4,99.2,99.6,99.8,100.0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0
95,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
96,98.8,99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
97,94.2,96.4,97.8,99.0,99.2,98.2,98.6,99.2,100.0,100.0
98,93.2,96.8,98.0,98.4,99.0,99.0,99.6,99.6,100.0,100.0
99,0.0,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0
0,36.8,54.4,69.6,82.0,89.6,93.6,96.6,97.6,98.4,97.8
1,82.2,88.6,93.2,96.2,97.2,98.2,99.2,98.8,99.2,99.8
2,99.0,99.8,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0
3,5.6,7.8,9.6,12.0,10.6,12.4,11.4,12.6,15.0,19.0
4,33.0,52.0,66.6,75.8,86.0,91.8,95.6,96.8,98.6,99.0
5,80.0,88.2,92.0,93.6,94.8,95.8,97.8,99.4,99.4,100.0
6,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
7,2.8,0.2,1.2,2.4,2.0,1.6,1.0,0.8,1.0,2.8
8,98.0,99.2,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0
9,61.4,74.2,85.2,90.4,94.0,96.4,98.0,99.4,99.8,100.0
10,63.0,78.2,85.8,91.6,94.2,96.4,97.4,98.2,99.4,99.8
11,3.6,7.8,10.0,7.0,12.6,13.4,15.2,14.8,14.8,9.4
12,17.6,26.8,34.8,46.2,56.0,59.6,67.6,80.6,86.2,90.0
13,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0
14,46.4,66.6,75.4,87.8,91.0,96.2,97.2,98.2,98.8,99.4
15,99.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
16,0.4,0.0,3.4,0.8,4.6,4.2,2.6,1.4,0.8,0.8
17,37.6,59.2,75.2,83.0,89.8,94.0,95.8,96.8,97.6,98.8
18,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
19,17.4,36.8,48.4,55.8,64.8,77.0,84.6,90.8,93.8,97.6
20,96.6,97.8,99.0,98.6,99.6,99.4,99.4,99.6,100.0,100.0
21,61.6,76.8,85.0,92.6,95.4,98.2,99.0,99.8,99.8,100.0
22,5.6,6.0,7.0,7.6,12.0,11.2,15.4,14.0,14.0,19.2
23,98.6,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,63.6,79.2,87.2,92.8,95.0,96.0,97.8,99.0,99.2,99.4
26,81.6,87.2,92.0,94.2,96.4,97.6,98.8,99.2,99.4,100.0
27,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
28,37.8,53.6,69.0,79.2,88.8,93.2,94.8,97.6,99.0,99.4
29,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
31,83.0,88.2,91.4,92.4,94.2,97.4,97.8,98.4,98.8,98.6
32,0.8,0.6,1.0,2.8,2.4,2.6,3.4,3.2,1.2,1.6
33,62.4,78.6,87.0,91.0,95.0,96.8,97.6,98.6,99.4,99.6
34,0.2,0.0,1.4,0.4,2.0,1.6,1.0,0.0,1.2,1.4
35,61.6,77.8,86.0,90.0,95.2,96.4,98.4,98.0,98.2,98.8
36,60.8,77.0,86.4,91.6,92.6,95.8,97.4,98.4,99.0,99.6
37,60.4,76.2,85.0,92.2,94.6,96.6,98.4,98.8,99.6,100.0
38,98.6,99.2,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
40,40.4,58.6,69.6,82.2,88.8,92.8,96.4,96.6,98.2,99.0
41,59.8,75.6,85.0,90.8,94.4,96.0,97.0,98.8,98.8,99.6
42,2.2,5.8,7.8,9.2,9.2,8.8,7.2,5.2,5.8,7.2
43,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
44,82.0,88.6,91.0,94.4,94.6,97.0,98.8,99.6,99.8,100.0
45,93.8,97.8,99.0,99.4,99.8,100.0,100.0,100.0,100.0,100.0
46,95.4,97.8,99.2,99.2,99.8,100.0,100.0,100.0,100.0,100.0
47,17.6,18.0,29.2,46.0,57.6,70.4,77.8,86.6,90.8,94.2
48,84.4,89.8,90.6,95.0,94.8,96.2,98.6,98.6,98.2,98.4
49,7.0,9.2,6.8,6.2,7.4,11.4,8.8,7.2,11.8,13.4
50,5.2,6.4,8.6,13.4,17.4,14.2,13.8,13.4,15.8,18.0
51,41.2,58.8,72.4,84.4,89.4,93.6,96.6,97.8,98.6,99.4
52,82.6,89.6,93.4,95.8,97.0,98.2,98.8,99.4,98.4,98.8
53,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
54,19.0,30.8,40.8,42.2,58.4,71.2,80.0,86.4,91.2,96.6
55,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.6,0.0
56,3.8,1.6,1.0,0.6,2.6,0.8,3.4,1.4,0.4,0.8
57,63.4,75.8,86.4,92.6,95.8,97.4,98.6,99.2,99.8,100.0
58,4.8,7.6,12.2,11.2,20.2,13.4,13.4,11.6,11.0,15.2
59,14.2,19.4,30.4,38.2,49.6,57.4,64.8,74.8,82.8,88.2
60,64.6,78.4,85.0,91.0,94.8,97.4,99.4,99.8,100.0,100.0
61,61.8,76.8,88.0,93.6,96.2,97.0,97.2,99.2,99.2,99.6
62,0.0,0.2,0.4,0.0,0.6,0.6,0.0,0.0,0.0,0.0
63,94.2,95.2,97.2,99.0,99.4,99.8,99.6,99.2,99.8,100.0
64,99.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
65,99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
66,34.2,58.0,75.8,85.0,91.2,94.4,96.8,98.4,99.2,99.4
67,98.4,99.2,99.8,99.8,99.8,100.0,100.0,100.0,100.0,100.0
68,1.6,0.4,2.8,0.2,1.0,2.0,1.8,1.8,2.6,2.2
69,38.8,68.4,80.0,83.4,89.6,92.8,95.6,97.4,98.8,99.6
70,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
71,36.8,53.6,69.6,79.0,85.6,90.8,93.8,97.0,98.2,99.4
72,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
73,99.0,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
74,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
75,0.2,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0
76,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
77,17.2,25.8,37.0,48.4,61.2,70.4,80.2,88.8,91.4,94.8
78,95.8,97.6,98.2,98.8,99.4,99.8,99.8,99.8,99.8,100.0
79,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2
80,38.4,55.0,69.2,81.0,85.8,92.0,95.6,97.2,98.2,98.8
81,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0
82,60.4,74.2,84.2,90.0,95.4,96.2,97.8,99.0,99.8,99.8
83,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
84,20.6,29.6,40.2,47.6,46.4,55.6,67.4,74.4,82.6,87.4
85,91.4,96.0,96.0,97.8,98.4,99.4,99.8,99.8,100.0,100.0
86,0.0,0.0,0.0,0.8,0.0,0.0,0.4,0.0,0.4,0.0
87,16.2,24.2,28.6,39.4,54.8,65.6,78.2,87.6,92.2,94.6
88,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
89,16.0,25.2,32.0,38.4,51.2,64.8,73.0,79.6,83.4,90.6
90,0.8,0.2,0.8,3.2,0.2,0.2,1.0,1.4,0.0,0.6
91,16.6,23.8,29.0,33.8,47.2,54.8,59.2,67.6,78.2,85.0
92,83.0,90.8,93.2,95.4,97.4,97.8,98.6,98.6,98.8,99.6
93,99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
94,1.8,0.6,3.0,1.6,2.0,1.4,0.0,0.8,2.8,3.6
95,98.0,99.6,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0
96,60.8,80.0,85.4,90.0,96.0,98.0,97.6,97.8,98.8,99.0
97,95.2,96.2,98.0,98.6,99.0,99.6,99.6,100.0,100.0,100.0
98,1.0,0.4,3.0,0.6,2.4,2.4,1.8,1.0,0.2,1.0
99,1.4,3.8,1.8,1.4,0.4,0.8,0.6,2.2,0.2,2.4
0,18.8,26.8,35.0,44.2,51.0,64.4,71.4,80.8,84.6,92.0
1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2,95.6,97.2,98.2,98.4,98.0,98.4,99.2,99.2,99.6,99.8
3,92.8,96.2,98.4,98.6,98.6,99.2,99.6,99.2,99.4,99.6
4,63.8,79.4,86.8,90.4,93.8,96.4,98.2,99.4,99.6,100.0
5,60.0,75.6,82.4,88.0,91.8,96.0,97.6,98.0,98.8,98.8
6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7,99.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
8,19.0,33.0,41.2,50.4,59.4,70.4,78.6,84.2,90.8,95.4
9,94.6,95.2,97.2,98.8,99.2,99.4,100.0,100.0,100.0,100.0
10,16.6,25.6,34.4,43.4,56.4,65.8,76.0,86.2,90.8,93.8
11,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0
12,82.6,90.2,91.4,94.0,96.2,97.8,99.0,99.0,99.4,99.6
13,4.0,10.4,13.2,11.8,7.6,13.0,17.4,21.8,21.0,21.6
14,19.0,26.2,37.0,49.0,64.2,71.8,80.4,86.0,89.8,93.0
15,0.2,2.0,2.2,2.6,3.8,1.2,2.0,0.8,0.8,2.4
16,5.2,5.6,6.8,12.4,7.6,10.2,16.4,18.2,19.4,19.2
17,59.0,73.0,82.2,88.0,92.4,94.2,96.6,98.0,98.6,99.2
18,62.4,76.8,83.2,91.2,95.4,97.4,98.8,99.2,99.6,99.8
19,91.6,96.6,98.8,99.6,99.8,99.6,99.6,99.6,100.0,100.0
20,94.4,97.6,98.8,99.0,99.4,99.6,99.8,99.8,100.0,100.0
21,0.4,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0
22,20.6,27.6,34.2,37.4,48.4,61.4,69.6,77.4,83.0,91.4
23,61.2,76.6,84.4,89.2,93.6,97.4,98.6,99.6,99.6,99.6
24,98.6,99.8,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0
25,5.8,6.0,4.6,6.6,4.2,6.4,7.4,10.8,10.0,12.6
26,32.6,50.4,62.2,76.4,86.4,91.4,94.6,96.2,97.8,99.2
27,17.4,26.6,36.2,50.4,51.0,61.4,73.8,81.0,87.0,89.8
28,58.6,81.6,86.4,90.4,93.6,96.4,97.0,98.6,99.2,99.4
29,35.6,53.0,68.2,80.8,87.8,93.2,95.2,97.2,97.6,98.2
30,99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
31,83.0,87.0,91.2,94.6,95.2,96.6,97.2,97.6,99.0,99.6
32,60.6,78.2,88.0,93.8,95.8,97.6,98.4,98.8,99.6,99.6
33,16.6,28.4,30.6,42.0,51.6,62.4,71.4,78.4,85.6,92.8
34,59.8,75.8,84.8,93.0,96.0,97.0,99.0,99.6,99.8,100.0
35,7.0,8.6,9.4,11.2,12.8,17.2,19.0,17.2,17.4,23.8
36,99.0,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
37,67.2,76.0,85.0,89.8,93.6,96.4,98.2,98.4,99.4,99.8
38,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39,61.2,80.2,88.2,91.6,93.6,97.0,99.4,99.8,100.0,100.0
40,62.4,77.6,85.8,90.8,93.6,96.2,97.2,98.4,98.4,98.6
41,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
42,62.0,77.4,87.6,91.8,95.2,96.0,97.6,98.8,99.4,99.6
43,6.6,5.2,7.8,8.6,11.2,10.0,13.4,23.0,25.0,22.2
44,81.2,87.0,93.2,95.6,96.0,96.8,97.0,98.6,99.2,99.2
45,93.6,94.6,96.0,97.6,99.2,99.4,99.8,100.0,100.0,100.0
46,99.2,99.8,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0
47,93.6,96.8,98.4,98.8,99.6,99.6,99.8,100.0,100.0,100.0
48,99.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
49,62.6,76.6,84.0,89.8,94.4,97.6,98.6,99.6,99.8,99.8
50,94.2,97.0,97.6,99.2,99.8,99.8,99.8,99.8,99.8,100.0
51,0.4,0.0,0.2,0.8,0.0,0.0,0.2,0.0,0.0,0.0
52,61.2,74.6,84.0,91.4,95.8,98.4,99.0,99.6,99.8,99.8
53,6.2,7.2,9.0,8.8,6.4,9.8,9.6,11.6,17.4,12.4
54,21.2,27.4,36.4,47.2,61.2,76.4,87.2,92.6,95.4,97.6
55,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
56,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,98.4,99.8,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0
58,61.6,77.4,85.8,89.2,93.6,94.8,97.0,98.4,98.4,99.4
59,80.8,88.2,91.4,93.6,96.8,98.0,97.8,98.2,99.2,99.4
60,13.8,27.6,39.2,51.0,65.2,70.8,79.8,89.0,95.8,97.6
61,82.2,86.0,91.6,95.0,95.8,98.4,98.6,98.8,99.4,99.8
62,3.4,7.0,7.4,9.6,12.4,12.2,6.2,11.6,16.4,14.4
63,99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
64,1.4,1.4,0.0,1.4,1.0,0.4,1.0,1.8,0.2,1.4
65,95.6,97.0,98.0,98.4,98.4,98.6,98.6,99.2,99.6,99.8
66,14.6,23.8,36.2,51.2,68.0,80.6,88.0,92.4,95.6,96.6
67,34.8,48.6,67.0,80.0,86.4,90.8,95.2,97.8,99.2,99.2
68,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
69,61.2,77.2,83.0,87.4,90.0,93.2,95.4,98.2,99.0,99.2
70,65.8,80.4,87.4,91.8,95.0,97.0,97.0,99.0,99.4,99.8
71,35.8,61.2,71.6,84.2,89.8,93.6,94.8,96.4,96.0,97.4
72,94.6,96.2,98.8,99.8,100.0,100.0,100.0,100.0,100.0,100.0
73,82.6,87.4,89.6,92.6,95.2,97.4,98.0,99.2,99.6,100.0
74,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0
75,10.4,21.8,35.4,42.4,43.4,57.0,65.8,75.2,83.2,90.0
76,94.4,98.6,98.2,98.6,98.4,99.2,99.8,99.4,99.8,100.0
77,78.4,86.2,91.4,94.2,96.8,98.4,98.6,99.8,100.0,100.0
78,0.8,0.8,1.0,1.2,0.6,0.4,2.6,1.4,1.4,0.6
79,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,1.2
80,20.4,26.6,40.4,50.4,65.4,74.6,80.4,87.8,92.4,95.2
81,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
82,30.2,48.4,61.2,74.2,86.0,90.8,94.6,97.2,97.4,98.4
83,63.4,78.8,89.6,93.6,96.6,97.4,99.0,99.6,99.8,99.8
84,35.8,60.2,73.6,83.0,89.6,93.8,94.8,97.0,98.2,98.8
85,12.6,27.0,37.6,50.6,59.0,71.8,81.4,88.0,91.8,96.4
86,98.6,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
87,59.8,73.2,85.6,91.4,94.6,97.4,98.0,98.6,99.8,99.8
88,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
89,34.4,52.2,67.6,78.4,83.8,88.8,93.6,96.4,98.4,98.6
90,21.6,33.4,40.4,46.6,64.8,76.4,80.0,85.6,92.0,96.0
91,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
92,61.6,76.4,83.4,90.4,93.8,97.0,97.8,98.6,99.2,99.4
93,99.2,99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
94,92.0,96.8,97.6,97.8,98.0,98.8,98.6,99.6,99.8,100.0
95,16.8,24.6,34.4,41.4,48.4,57.8,65.8,77.6,86.4,90.6
96,20.4,27.6,38.8,54.8,70.8,78.4,83.4,87.0,91.2,92.2
97,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
98,30.0,54.8,67.4,82.4,88.6,92.8,95.4,96.8,98.2,98.8
99,37.8,54.4,70.6,81.2,90.2,94.0,96.4,97.6,98.6,98.8
0,95.6,96.2,97.0,97.2,99.2,99.2,99.2,99.8,99.8,99.6
1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2,99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
3,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
4,99.6,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
5,0.2,1.6,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
6,1.8,3.8,3.0,1.6,1.8,2.0,0.8,2.8,0.8,1.2
7,0.4,0.0,2.6,2.4,0.6,2.0,1.0,2.8,1.6,0.4
8,4.2,7.4,8.4,10.6,4.2,7.8,10.4,14.4,20.4,17.6
9,1.6,0.0,1.0,2.2,1.4,1.2,0.6,0.8,1.4,1.6
10,94.0,97.2,97.2,98.4,99.4,100.0,100.0,100.0,100.0,100.0
11,20.2,25.6,37.0,50.2,55.6,67.4,78.2,86.4,92.0,94.0
12,15.6,28.2,34.6,45.6,57.2,69.8,80.4,88.4,92.6,95.2
13,58.4,75.2,83.2,89.0,93.6,95.4,97.6,99.2,99.4,99.8
14,93.8,97.4,98.4,99.0,99.6,99.8,99.8,100.0,100.0,100.0
15,92.2,96.0,98.6,98.6,99.0,99.2,99.6,100.0,100.0,100.0
16,3.4,12.4,13.6,14.8,10.6,12.4,14.6,14.0,14.0,13.8
17,81.8,87.8,91.0,94.6,96.2,97.2,97.8,98.8,99.2,99.4
18,65.0,78.2,83.8,87.2,90.4,94.6,96.4,98.0,98.8,99.4
19,97.8,99.6,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0
20,19.2,32.8,40.4,53.0,61.0,75.2,87.6,93.6,96.2,98.0
21,1.4,0.6,2.8,1.4,3.0,0.2,0.4,0.4,1.4,3.4
22,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
23,0.0,0.0,0.2,0.6,0.0,0.2,0.0,1.6,0.0,0.0
24,37.4,58.6,72.8,82.2,90.0,93.4,96.6,98.0,99.2,99.6
25,61.6,73.6,82.4,88.4,92.6,95.0,96.4,97.8,98.4,97.4
26,98.4,99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
27,63.2,78.6,84.2,89.8,94.8,96.4,97.6,99.0,99.6,100.0
28,1.6,0.4,0.8,1.4,0.0,0.2,1.2,0.4,0.8,2.0
29,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30,98.0,99.2,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0
31,5.2,5.6,6.4,6.2,9.4,9.8,7.0,8.8,17.2,17.0
32,80.4,86.8,90.8,94.4,95.4,96.8,98.4,99.0,99.0,99.2
33,82.8,88.6,92.8,93.6,97.0,97.8,99.2,99.4,99.6,99.8
34,8.0,10.0,5.0,2.2,7.0,11.0,5.6,7.6,6.0,7.2
35,98.4,99.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
36,2.4,1.2,3.2,1.4,0.8,2.0,2.6,3.0,2.4,0.2
37,4.4,7.0,8.4,8.2,12.2,12.4,13.4,15.8,18.0,17.2
38,59.8,73.6,84.2,90.4,93.0,94.8,97.0,98.6,99.4,99.8
39,95.2,97.6,98.8,98.8,99.4,99.8,99.8,100.0,100.0,100.0
40,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
41,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.2,0.0
42,2.8,10.6,13.4,8.4,6.2,12.0,14.6,15.4,17.8,18.6
43,2.2,4.6,4.0,9.2,12.2,15.4,13.4,15.8,17.6,23.8
44,4.0,6.8,7.4,4.2,8.4,9.0,13.0,14.2,13.2,13.4
45,39.6,53.8,70.6,79.2,86.8,91.0,93.0,94.2,96.8,98.2
46,2.8,8.0,5.6,7.2,4.8,3.4,9.2,7.0,4.8,8.6
47,3.6,4.2,3.0,0.6,3.6,1.2,0.6,1.0,2.4,2.4
48,38.6,57.6,75.6,83.8,89.4,92.4,96.2,97.8,99.0,99.2
49,3.0,7.6,8.8,12.2,16.0,19.8,20.2,21.6,23.6,18.0
50,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0
51,60.0,76.4,85.4,90.8,93.4,95.4,97.4,98.6,99.4,99.4
52,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
53,64.4,78.2,84.0,89.0,91.8,93.8,96.6,98.0,99.0,99.2
54,0.0,0.2,0.2,0.0,0.0,0.0,0.6,0.6,0.0,0.0
55,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0
56,83.6,89.6,90.4,93.8,97.2,98.0,98.8,99.6,99.8,99.8
57,2.4,2.0,2.4,0.8,1.0,2.0,3.0,0.2,0.4,2.0
58,99.4,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
59,18.4,32.2,41.2,45.8,56.0,58.8,71.4,80.0,88.4,90.4
60,6.0,3.6,7.2,5.0,4.0,6.8,10.2,13.4,7.8,11.6
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
