-3.097036552429199219e+01,8.271932601928710938e+00,5.375086784362792969e+00,1.814694595336914062e+01,3.190159082412719727e+00,2.080038642883300781e+01,1.581608104705810547e+01,-6.763113975524902344e+00,-7.268803596496582031e+00
-1.508376312255859375e+01,5.334440708160400391e+00,2.273021316528320312e+01,-8.432285308837890625e+00,1.568845081329345703e+01,1.804652786254882812e+01,7.675509452819824219e-01,-1.645392227172851562e+01,-2.005472946166992188e+01
-3.112447166442871094e+01,8.663252830505371094e+00,5.596259117126464844e+00,1.784539413452148438e+01,3.529037952423095703e+00,2.114263725280761719e+01,1.530493927001953125e+01,-6.899821281433105469e+00,-7.655839920043945312e+00
-9.261225700378417969e+00,-3.337285995483398438e+00,2.102895164489746094e+01,-2.531221151351928711e+00,1.574083900451660156e+01,1.151890373229980469e+01,1.042913150787353516e+01,-2.103173637390136719e+01,-1.014007663726806641e+01
3.782506883144378662e-01,-1.084225940704345703e+01,1.279128265380859375e+01,1.819726705551147461e+00,2.022808265686035156e+01,7.273849964141845703e+00,1.724686813354492188e+01,-2.531341361999511719e+01,8.118039369583129883e-01
-1.212916564941406250e+01,1.149052262306213379e+00,2.230122566223144531e+01,-4.497371673583984375e+00,1.498458480834960938e+01,1.438770771026611328e+01,5.645997524261474609e+00,-1.701948165893554688e+01,-1.499128246307373047e+01
-2.893439865112304688e+01,6.096210002899169922e+00,5.268251419067382812e+00,1.949600028991699219e+01,2.956742048263549805e+00,1.871897125244140625e+01,1.777057075500488281e+01,-7.020403861999511719e+00,-4.930700778961181641e+00
-3.094283866882324219e+01,8.386414527893066406e+00,5.451308250427246094e+00,1.799498176574707031e+01,3.295666456222534180e+00,2.086407279968261719e+01,1.560391998291015625e+01,-6.803584575653076172e+00,-7.391814708709716797e+00
-3.052097129821777344e+01,7.382082939147949219e+00,4.813416481018066406e+00,1.878505516052246094e+01,2.306642293930053711e+00,1.987043952941894531e+01,1.685480880737304688e+01,-6.440730571746826172e+00,-6.024502754211425781e+00
-2.426527404785156250e+01,2.698113441467285156e+00,5.685658454895019531e+00,2.042581939697265625e+01,3.559264183044433594e+00,1.486355876922607422e+01,1.891762733459472656e+01,-7.520367145538330078e+00,-2.367725610733032227e+00
